preprocessedSmiles;Molecule ChEMBL ID;y_true_label
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(N)cc3)cc12;CHEMBL3695833;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCC3CCNCC3)cc12;CHEMBL4592882;0
COc1ccc2c(-c3c(C)n(Cc4cc(OC(C)C(=O)O)ccc4Cl)c4cc(OC(F)(F)F)ccc34)noc2c1;CHEMBL519060;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCC3COc4ccccc4C3)cc12;CHEMBL3695824;1
COCCNC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL3695828;1
CCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2sccc12)C(=O)O;CHEMBL519351;1
Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c(c1OCC(=O)O)CCCO2;CHEMBL391479;0
O=C(O)COc1ccc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c1CCCO2;CHEMBL232395;0
CCNC(=O)c1cc(NS(=O)(=O)c2cc(C)c(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1;CHEMBL2331785;1
CC(Oc1cc(Cn2c(=O)n(-c3noc4cc(Cl)ccc34)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O;CHEMBL1946570;1
Cc1ccc2onc(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)c2c1;CHEMBL1946572;1
CC1(c2cccc(Cn3c(=O)n(-c4noc5cc(Cl)ccc45)c4ccccc43)c2)OC(=O)NC1=O;CHEMBL1947145;1
O=C(NS(=O)(=O)c1ccccc1C(F)(F)F)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL386307;1
CCn1c(C(=O)NS(=O)(=O)c2cccc(C(F)(F)F)c2)cc2ccccc21;CHEMBL376051;0
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2ccc(C(F)(F)F)cc2)cc1O;CHEMBL2031857;0
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2cccc(C(F)(F)F)c2)cc1O;CHEMBL2031858;1
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2ccc(C#N)cc2)cc1O;CHEMBL2031859;0
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2cc(F)cc(F)c2)cc1O;CHEMBL2031952;1
CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL52426;0
CCCc1c(OCCCOc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12;CHEMBL210768;1
CCCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O;CHEMBL2037080;1
O=C(O)Cn1ccc2cc(OCCCOc3ccc4cc(C(=O)c5ccccc5)ccc4c3)ccc21;CHEMBL202617;1
CCCc1c(OCCCN(C)c2cccc(CC(=O)O)c2)ccc2c(C(F)(F)F)noc12;CHEMBL207442;0
Cc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1946753;1
COc1ccc2c(-n3c(=O)n(Cc4cc(C5(C)OC(=O)NC5=O)ccc4Cl)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1947142;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2CN(C(=O)Oc3ccccc3)CC2CC(=O)O)c1;CHEMBL3398463;1
CC(Oc1cc(Cn2c(=O)n(-c3ccc(C(C)(C)C)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O;CHEMBL1946568;1
Cc1cccc2c(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc12;CHEMBL1946571;1
CCCCN(c1cccc(-c2ccc(OC)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760427;0
COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4ccc(OC(F)(F)F)cc43)noc2c1;CHEMBL1946758;1
O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1ccc(-c2cc(C(F)(F)F)on2)s1;CHEMBL383233;1
CC1=NC(=O)NC(c2ccc(OCCn3c4ccccc4c4ccccc43)cc2)C1C(=O)O;CHEMBL228388;1
CC1=NC(=O)NC(c2ccc(OCCOc3cccc4ccc(C)nc34)cc2)C1C(=O)O;CHEMBL230350;1
CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL53746;1
COc1ccc(CCc2c(-c3ccccc3)[nH]c3ccc(CC(=O)O)cc23)cc1;CHEMBL320553;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(Br)cc3)cc12;CHEMBL3695771;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccccc3OC(C)C)cc12;CHEMBL3699401;0
Cc1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)o1;CHEMBL3695822;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccccc3C(F)(F)F)cc12;CHEMBL3699354;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3ccc(C(F)(F)F)c(F)c3)cc12;CHEMBL3699374;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(C4CC4)cc3)cc12;CHEMBL3699431;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NC3CC3)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3699432;1
Cc1cc(S(=O)(=O)N(CCC(C)C)c2cccc(-c3ccc(C(F)(F)F)cc3)c2)ccc1OCC(=O)O;CHEMBL1760266;0
CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL120570;1
CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783040;1
CCCc1cc(C2CCC(O)CC2)ccc1OCCCOc1cccc(-c2oc(=O)[nH]c2O)c1;CHEMBL1783059;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(-c3ccccc3)nc2C(=O)O)c1;CHEMBL474149;1
COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1;CHEMBL525552;0
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccc(-c3ccccc3)cc2)cc1;CHEMBL478335;1
O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl;CHEMBL2331782;1
CC1=NC(=O)NC(c2ccc(OCCOc3cccc4[nH]c5ccccc5c34)cc2)C1C(=O)O;CHEMBL228492;1
COc1cc(C2NC(=O)N=C(C)C2C(=O)O)ccc1OCCn1c2ccccc2c2ccccc21;CHEMBL228442;1
CCOC(=O)CC(C)NC(=O)c1csc(C2CCN(C(=O)c3c(F)cccc3Cl)CC2)n1;CHEMBL489597;0
O=C(CC(=O)c1ccccc1N=C1CC(=O)C(=O)c2ccccc21)C(=O)Nc1ccc(Cl)c(Cl)c1;CHEMBL1990669;0
CC(C=NNc1ccc(S(=O)(=O)N=CC(C)=Cc2ccccc2)cc1)=Cc1ccccc1;CHEMBL4876358;0
COc1ccc(C(=O)c2c(C)n(Cc3cc(OC(C)C(=O)O)ccc3Cl)c3nc(OC)ccc23)cc1;CHEMBL460073;1
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(C(=O)O)CC2;CHEMBL326273;1
O=C(O)CCc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1;CHEMBL204057;0
CCOc1cccc(Oc2c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c3ccccc23)c1;CHEMBL372107;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1;CHEMBL372780;1
CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(=O)C(F)(F)F)c[nH]c12;CHEMBL371091;0
CCCc1cc(SC(F)(F)F)ccc1OCCCOc1ccc2c(c1)CC(CC)(C(=O)O)O2;CHEMBL192500;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N(C)Cc3ccccc3)cc12;CHEMBL3695762;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3ccccc3F)cc12;CHEMBL3695883;1
Cc1c(C)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3699388;1
COC(=O)Cc1ccc(OCc2oc(-c3cccc(OC)c3)nc2C)cc1;CHEMBL4209440;0
COc1cccc2ccn(S(=O)(=O)c3cccc(C(=O)Nc4ccc(C)cc4C(=O)O)c3)c12;CHEMBL523594;0
Cc1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1;CHEMBL3695840;1
Cc1c(Oc2ccc(Cl)cc2)c2cccnc2n1Cc1cc(OC(C)C(=O)O)ccc1F;CHEMBL509369;1
CCCCN(c1ccc(C)c(-c2ccc(Cl)cc2)c1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760415;0
CCCCN(c1cccc(-c2cccc(Cl)c2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760421;0
CCCc1cc(Oc2ccc(C3CCCC3)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL97529;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C(=O)O)n2cccc2)cc1;CHEMBL104850;1
CC(=O)c1cc(C(C)=O)c(CC(=O)C(=O)Nc2cccc(C)c2C)cc1CC(=O)C(=O)Nc1cccc(C)c1C;CHEMBL4862243;0
O=S(=O)(NCCSSCCNS(=O)(=O)c1cccc2cccnc12)c1cccc2cccnc12;CHEMBL4864404;0
CCCc1cc(C(=O)CC)cc(Cl)c1OC(C(=O)O)c1ccc(C(C)C)cc1;CHEMBL426451;1
CCCc1cc(C(=O)CC)cc(CCC)c1OC(C(=O)O)c1ccc(CC(C)C)cc1;CHEMBL188751;1
C#CCOc1cccc(Cc2c(C)n(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc23)c1;CHEMBL372913;1
COc1cccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c1;CHEMBL3695778;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)(C)c3ccccc3)cc12;CHEMBL3695782;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(Br)c3)cc12;CHEMBL3695785;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3N)cc12;CHEMBL3695829;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)(C)C)c3)cc12;CHEMBL3695861;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=C2CN(C(=O)OCC(C)C)CCC2C(=O)O)cc1;CHEMBL257180;0
O=S(=O)(C=Cc1ccccc1)Oc1ccc(OCc2ccccc2)cc1;CHEMBL471828;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)c1;CHEMBL491751;1
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cccc(Cl)c43)c2)c(C(=O)O)c1;CHEMBL496534;1
CC(C)N(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1nc2ccccc2s1;CHEMBL4095771;0
O=C1NC(=O)C(=Cc2ccc(OCCNc3nc4ccccc4s3)cc2)S1;CHEMBL4091398;0
CCOC(=O)c1ccc(OS(=O)(=O)C=Cc2ccccc2)cc1;CHEMBL471829;1
CCCCCCCCCCCCC=C(CCCC(=O)O)[N+](=O)[O-];CHEMBL561776;0
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)n2nccn2)cc1;CHEMBL593796;1
CCCc1c(SC)c2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL590983;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCCCc3ccccc3)cc12;CHEMBL602670;1
CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O;CHEMBL477627;0
COC(Cc1ccc(C#CCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O;CHEMBL181656;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc([N+](=O)[O-])cc3)cc12;CHEMBL3695811;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(F)c(F)c3)cc12;CHEMBL3695815;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(C(C)(C)C)cc3)cc12;CHEMBL3695772;1
CC(NC(=O)c1ccc2c(ccn2Cc2ccc(-c3ccc(O)cc3)cc2)c1)c1ccc([N+](=O)[O-])cc1;CHEMBL3695793;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(CO)c3ccccc3)cc12;CHEMBL3695817;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(-c4ccccc4)cc3)cc12;CHEMBL3695836;1
CCCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1ccccc1;CHEMBL3695847;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc4ccccc34)cc12;CHEMBL3695848;1
CC(NC(=O)c1ccc2c(ccn2Cc2ccc(-c3ccccc3C(=O)O)cc2)c1)c1ccc(Br)cc1;CHEMBL3695854;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cccc(C(F)(F)F)c3)cc12;CHEMBL3695897;1
CCCCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2)cc1)c1cccc(C(C)C)c1;CHEMBL3695899;1
CCC(NC(=O)c1ccc2c(ccn2Cc2ccccc2-c2ccc(C(=O)O)cc2)c1)c1ccccc1;CHEMBL3695908;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)C3CCCCC3)cc12;CHEMBL3699358;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc4c(c3)CCO4)cc12;CHEMBL3699364;1
CNC(=O)c1ccccc1-c1ccc(Cn2c(C)c(C)c3cc(C(=O)NC(C)c4cccc(C(C)C)c4)ccc32)cc1;CHEMBL3699437;1
CSc1nc(SCc2ccccc2)c(C(=O)O)c(SCc2ccccc2)n1;CHEMBL1172425;0
CCOC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1Oc1cncc(Cl)c1;CHEMBL2331784;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(C)(C)C)cc3)oc2C)c1)C(=O)O;CHEMBL213602;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cc(C)cc(C)c3)oc2C)c1)C(=O)O;CHEMBL380070;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3ccc(F)c(F)c3)cc12;CHEMBL3699379;1
CCCc1cc2c(oc(=O)n2CC)c(CCC)c1OC(C(=O)O)c1ccc(C(C)C)cc1;CHEMBL364378;1
Cc1oc(-c2ccccc2)nc1CC#Cc1ccc(CC(C(=O)O)n2cccc2)cc1;CHEMBL478725;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(C(F)(F)F)c3)cc12;CHEMBL3695834;1
CCc1ccccc1C(C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL3699399;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccccc3OC(F)(F)F)cc12;CHEMBL3699400;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)n3)cc12;CHEMBL3699417;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cc(F)c(F)cc3F)cc12;CHEMBL3699428;1
Cc1c(C)n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3695906;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(OC(C)(C)C)cc3)cc12;CHEMBL3699346;1
CCCc1cc(OC2CCCCCC2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL118753;1
CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)OC(C)(C(=O)O)CC2;CHEMBL110071;0
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OC2(C(=O)O)CCC2)c1;CHEMBL560830;1
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCCCC4)cc3Cl)cc2O1;CHEMBL176075;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(F)cc4)oc3C)c2)cc1;CHEMBL1089164;0
CCCC(=Cc1cc(OCc2ccc3[nH]c(=O)ccc3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4516607;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(C)(C)C)cc4)oc3C)c2)cc1;CHEMBL1090187;1
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1;CHEMBL5197292;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(-c2nn(-c3ccccc3)nc2C(=O)O)cc1;CHEMBL489506;0
CN(CCOc1ccc(C=C2SC(=O)NC2=O)cc1)c1ccc2ccccc2c1;CHEMBL4059763;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3oc(-c4ccc(Cl)cc4)nc3C)c2)cc1;CHEMBL1090211;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(Cl)cc4)sc3C)c2)cc1;CHEMBL1091664;0
CCOC(Cc1ccc(OCCc2nc(-c3ccc(-c4ccccc4)cc3)oc2C)c2ccsc12)C(=O)O;CHEMBL485187;1
CCOC(Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccccc12)C(=O)O;CHEMBL521170;1
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccsc2)cc1;CHEMBL593087;0
Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CC(OCC(F)(F)F)C(=O)O)c2ccccc12;CHEMBL508299;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cccc(Cl)c3)oc2C)c1)C(=O)O;CHEMBL211513;1
Cc1c(Oc2ccc(Cl)cc2)c2ccc(F)nc2n1Cc1cc(OC(C)C(=O)O)ccc1Cl;CHEMBL461378;1
COC(=O)c1ccc(NC(=O)Cc2c(O)n(-c3cccc(OC)c3)c(=O)n2Cc2ccc(OC)cc2)cc1;CHEMBL523306;0
COc1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1F;CHEMBL3695844;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)C3COc4ccccc4O3)cc12;CHEMBL3699360;1
CCc1ccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1;CHEMBL3699371;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cc(F)ccc3C(F)(F)F)cc12;CHEMBL3699387;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Oc4cc(Cl)c[nH]4)ccc32)cc1;CHEMBL199244;1
CCCOC(=O)N1CCc2c(OCCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)ccc(CCC(=O)O)c2C1;CHEMBL219836;1
Cc1oc(-c2ccc(Cl)cc2)nc1CCOc1cccc(CC2C(=O)N(c3ccc(C(C)(C)C)cc3)C2C(=O)O)c1;CHEMBL272336;1
CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1ccc2c(c1)OC(C(=O)O)CC2;CHEMBL109975;0
CCCc1cc2c(=O)n(C)oc2c(CCC)c1OC(C(=O)O)c1ccc(C(C)C)cc1;CHEMBL191149;1
CC1=NC(=O)NC(c2ccc(OCCOc3ccc(C(=O)c4ccc(Cl)cc4)cc3)cc2)C1C(=O)O;CHEMBL396550;1
Cc1cc(OCCC(C)Oc2ccc(C(F)(F)F)cc2-c2ccccn2)ccc1CCC(=O)O;CHEMBL241478;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccccc32)cc1;CHEMBL373237;1
O=C(O)Cc1coc2cc(OCc3cccc(COc4ccc(C(F)(F)F)cc4)c3)ccc12;CHEMBL234799;0
CCOC(Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O;CHEMBL360368;1
COc1ccc(-c2nc(CCOc3cccc(CC4C(=O)N(c5ccc(C(C)(C)C)cc5)C4C(=O)O)c3)c(C)o2)cc1;CHEMBL257517;1
COc1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccccc32)cc1;CHEMBL198605;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(Cl)c(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1;CHEMBL370648;1
COc1cc(C(F)(F)F)ccc1C(=O)NCc1cccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1;CHEMBL237085;1
Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O;CHEMBL236876;1
O=C(CCCOc1ccc(Cl)cc1Cl)NC(Cc1c[nH]c2ccccc12)C(=O)O;CHEMBL4876041;0
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)-c1ccccc1C2;CHEMBL1173451;0
COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1;CHEMBL1090189;1
COC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3)oc2C)c1)C(=O)O;CHEMBL213902;1
CCOC(Cc1cccc2c1ccn2Cc1nc(-c2ccccc2)oc1C)C(=O)O;CHEMBL213782;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CCOCc2ccccc2)CC(=O)O)cc1;CHEMBL394968;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2cccc(Oc3ccccc3)c2)c1;CHEMBL245656;1
Cc1c(C)n(Cc2ccc(Cl)c(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(OC(C)C)c3)cc12;CHEMBL3678130;1
Cc1c(C)n(Cc2cc(OC(C)C(=O)O)ccc2Cl)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678134;1
Cc1c(C)n(C(C)c2cccc(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678148;1
COc1ccc(Cn2c(C)c(C)c3cc(C(=O)NC(C)c4ccc(C(C)(C)C)cc4)ccc32)cc1OC(C)C(=O)O;CHEMBL3678156;1
Nc1ccc(CNC(=O)c2ccc3c(ccn3Cc3ccc(F)cc3F)c2)cc1;CHEMBL3678097;1
CC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccc(F)cc1;CHEMBL3678093;1
Cc1c(C)n(Cc2ccc(OCC(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3678109;1
Cc1c(C)n(Cc2ccc(OCC(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678110;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCCc3ccc(O)cc3)cc12;CHEMBL4439373;1
CCCC(=Cc1cc(OCc2ccc3ccccc3n2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4440852;0
CCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCC1CCN(C)CC1)C(=O)O;CHEMBL4577891;0
CCOC(=O)N1CC(Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)C(C(=O)O)C1;CHEMBL3398442;0
Cc1c(Oc2ccc(Cl)c(OC(C)C(=O)O)c2)c2cc(OC(F)(F)F)ccc2n1-c1noc2cc(Cl)ccc12;CHEMBL371341;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OCc2ccccc2)c1;CHEMBL441554;1
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CC(C)C)(C(=O)O)CC2;CHEMBL109773;0
CCCCCS(=O)(=O)NC(=O)C=Cc1cc(C2CC2)nn1Cc1ccc(C(F)(F)F)cc1Cl;CHEMBL1933845;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(Cl)c3)cc12;CHEMBL3639947;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)CCc3ccccc3)cc12;CHEMBL3695850;1
CCOc1cccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3)cc2)c1;CHEMBL3695874;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3ccc(C(F)(F)F)cc3)cc12;CHEMBL3695877;1
